,Country,Year,Energy Source,Renewable,Generation_TWh,Emissions_Mt,gCO2_per_kWh
204,Estonia,2024,Hydro,True,0.02,0.0,0.0
205,Estonia,2024,Nuclear,False,0.0,0.0,
206,Estonia,2024,Coal,False,0.0,0.0,
207,Estonia,2024,Solar,True,0.94,0.04,42.6
208,Estonia,2024,Wind,True,1.16,0.01,8.6
209,Estonia,2024,Oil,False,2.61,1.72,659.0
210,Finland,2024,Solar,True,1.23,0.06,48.8
211,Finland,2024,Bioenergy,True,10.34,2.24,216.6
212,Finland,2024,Coal,False,0.67,0.63,940.3
213,Finland,2024,Gas,False,0.66,0.21,318.2
214,Finland,2024,Hydro,True,14.3,0.34,23.8
215,Finland,2024,Nuclear,False,32.68,0.16,4.9
216,Finland,2024,Oil,False,3.26,2.15,659.5
217,Finland,2024,Wind,True,20.37,0.25,12.3
218,Finland,2024,Other renewables excluding bioenergy,True,0.09,0.0,0.0
219,France,2024,Gas,False,19.1,8.31,435.1
220,France,2024,Coal,False,1.71,1.65,964.9
221,France,2024,Oil,False,11.28,7.42,657.8
222,France,2024,Other renewables excluding bioenergy,True,0.58,0.02,34.5
223,France,2024,Nuclear,False,379.27,1.83,4.8
224,France,2024,Hydro,True,69.29,1.65,23.8
225,France,2024,Bioenergy,True,9.74,2.11,216.6
226,France,2024,Wind,True,43.19,0.53,12.3
227,France,2024,Solar,True,23.57,1.12,47.5
228,Georgia,2024,Nuclear,False,0.0,0.0,
229,Georgia,2024,Wind,True,0.09,0.0,0.0
230,Georgia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
231,Georgia,2024,Oil,False,0.0,0.0,
232,Georgia,2024,Gas,False,2.83,1.77,625.4
233,Georgia,2024,Solar,True,0.0,0.0,
234,Georgia,2024,Coal,False,0.0,0.0,
235,Georgia,2024,Hydro,True,11.34,0.27,23.8
236,Georgia,2024,Bioenergy,True,0.0,0.0,
237,Germany,2024,Hydro,True,23.41,0.56,23.9
238,Germany,2024,Bioenergy,True,45.91,9.93,216.3
239,Germany,2024,Solar,True,70.99,3.37,47.5
240,Germany,2024,Oil,False,19.43,12.78,657.7
241,Germany,2024,Gas,False,79.15,34.13,431.2
242,Germany,2024,Nuclear,False,0.0,0.0,
243,Germany,2024,Wind,True,133.44,1.66,12.4
244,Germany,2024,Other renewables excluding bioenergy,True,0.19,0.01,52.6
245,Germany,2024,Coal,False,104.35,101.67,974.3
246,Greece,2024,Bioenergy,True,0.65,0.14,215.4
247,Greece,2024,Coal,False,3.29,3.25,987.8
248,Greece,2024,Solar,True,12.27,0.58,47.3
249,Greece,2024,Oil,False,3.98,2.62,658.3
250,Greece,2024,Nuclear,False,0.0,0.0,
251,Greece,2024,Hydro,True,3.08,0.07,22.7
252,Greece,2024,Other renewables excluding bioenergy,True,0.0,0.0,
253,Greece,2024,Wind,True,12.45,0.15,12.0
254,Greece,2024,Gas,False,21.51,11.49,534.2
255,Hungary,2024,Nuclear,False,16.04,0.08,5.0
256,Hungary,2024,Hydro,True,0.23,0.01,43.5
257,Hungary,2024,Gas,False,7.15,3.3,461.5
258,Hungary,2024,Coal,False,2.41,2.45,1016.6
259,Hungary,2024,Bioenergy,True,1.74,0.38,218.4
260,Hungary,2024,Other renewables excluding bioenergy,True,0.09,0.0,0.0
261,Hungary,2024,Solar,True,9.4,0.45,47.9
262,Hungary,2024,Wind,True,0.67,0.01,14.9
263,Hungary,2024,Oil,False,0.45,0.3,666.7
264,India,2024,Bioenergy,True,35.83,7.75,216.3
265,India,2024,Wind,True,81.57,1.31,16.1
266,India,2024,Solar,True,133.81,6.36,47.5
267,India,2024,Coal,False,1534.08,1395.58,909.7
268,India,2024,Gas,False,57.12,39.59,693.1
269,India,2024,Hydro,True,156.21,3.71,23.8
270,India,2024,Nuclear,False,54.7,0.32,5.9
271,India,2024,Oil,False,4.22,2.78,658.8
272,Ireland,2024,Coal,False,0.95,0.91,957.9
273,Ireland,2024,Wind,True,11.44,0.14,12.2
274,Ireland,2024,Solar,True,0.97,0.05,51.5
275,Ireland,2024,Other renewables excluding bioenergy,True,0.0,0.0,
276,Ireland,2024,Nuclear,False,0.0,0.0,
277,Ireland,2024,Bioenergy,True,0.83,0.18,216.9
278,Ireland,2024,Gas,False,15.14,6.81,449.8
279,Ireland,2024,Hydro,True,0.76,0.02,26.3
280,Ireland,2024,Oil,False,0.8,0.53,662.5
281,Italy,2024,Nuclear,False,0.0,0.0,
282,Italy,2024,Solar,True,35.81,1.7,47.5
283,Italy,2024,Other renewables excluding bioenergy,True,5.6,0.21,37.5
284,Italy,2024,Oil,False,13.04,8.58,658.0
285,Italy,2024,Wind,True,22.37,0.27,12.1
286,Italy,2024,Hydro,True,50.78,1.21,23.8
287,Italy,2024,Gas,False,116.44,56.38,484.2
288,Italy,2024,Coal,False,4.64,4.29,924.6
289,Italy,2024,Bioenergy,True,15.95,3.45,216.3
290,Japan,2024,Hydro,True,78.02,1.85,23.7
291,Japan,2024,Oil,False,27.87,18.34,658.1
292,Japan,2024,Nuclear,False,84.91,0.44,5.2
293,Japan,2024,Wind,True,10.59,0.12,11.3
294,Japan,2024,Coal,False,325.81,268.95,825.5
295,Japan,2024,Bioenergy,True,46.49,10.05,216.2
296,Japan,2024,Gas,False,346.59,188.48,543.8
297,Japan,2024,Solar,True,102.02,4.85,47.5
298,Kazakhstan,2024,Coal,False,65.13,60.02,921.5
299,Kazakhstan,2024,Hydro,True,11.28,0.27,23.9
300,Kazakhstan,2024,Oil,False,2.43,1.6,658.4
301,Kazakhstan,2024,Solar,True,2.0,0.1,50.0
302,Kazakhstan,2024,Bioenergy,True,0.0,0.0,
303,Kazakhstan,2024,Wind,True,4.34,0.05,11.5
304,Kazakhstan,2024,Gas,False,32.87,32.63,992.7
305,Kenya,2024,Hydro,True,3.61,0.09,24.9
306,Kenya,2024,Solar,True,0.55,0.03,54.5
307,Kenya,2024,Bioenergy,True,0.16,0.03,187.5
308,Kenya,2024,Wind,True,1.81,0.02,11.0
309,Kenya,2024,Oil,False,1.15,0.76,660.9
310,Kenya,2024,Other renewables excluding bioenergy,True,5.56,0.21,37.8
311,Kenya,2024,Gas,False,0.0,0.0,
312,Kenya,2024,Coal,False,0.0,0.0,
313,Kenya,2024,Nuclear,False,0.0,0.0,
314,Kosovo,2024,Coal,False,6.18,6.25,1011.3
315,Kosovo,2024,Nuclear,False,0.0,0.0,
316,Kosovo,2024,Oil,False,0.01,0.01,1000.0
317,Kosovo,2024,Other renewables excluding bioenergy,True,0.0,0.0,
318,Kosovo,2024,Solar,True,0.01,0.0,0.0
319,Kosovo,2024,Wind,True,0.12,0.0,0.0
320,Kosovo,2024,Hydro,True,0.22,0.01,45.5
321,Kosovo,2024,Gas,False,0.0,0.0,
322,Kosovo,2024,Bioenergy,True,0.0,0.0,
323,Kuwait,2024,Hydro,True,0.0,0.0,
324,Kuwait,2024,Oil,False,40.97,26.96,658.0
325,Kuwait,2024,Other renewables excluding bioenergy,True,0.0,0.0,
326,Kuwait,2024,Solar,True,0.19,0.01,52.6
327,Kuwait,2024,Wind,True,1.72,0.02,11.6
328,Kuwait,2024,Bioenergy,True,0.0,0.0,
329,Kuwait,2024,Coal,False,0.0,0.0,
330,Kuwait,2024,Gas,False,44.78,28.87,644.7
331,Kuwait,2024,Nuclear,False,0.0,0.0,
332,Latvia,2024,Bioenergy,True,0.78,0.17,217.9
333,Latvia,2024,Nuclear,False,0.0,0.0,
334,Latvia,2024,Hydro,True,3.24,0.08,24.7
335,Latvia,2024,Gas,False,1.66,0.61,367.5
336,Latvia,2024,Coal,False,0.0,0.0,
337,Latvia,2024,Wind,True,0.27,0.0,0.0
338,Latvia,2024,Solar,True,0.51,0.02,39.2
339,Latvia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
340,Latvia,2024,Oil,False,0.0,0.0,
341,Lithuania,2024,Coal,False,0.0,0.0,
342,Lithuania,2024,Wind,True,3.32,0.04,12.0
343,Lithuania,2024,Solar,True,1.41,0.07,49.6
344,Lithuania,2024,Other renewables excluding bioenergy,True,0.0,0.0,
345,Lithuania,2024,Oil,False,0.68,0.45,661.8
346,Lithuania,2024,Nuclear,False,0.0,0.0,
347,Lithuania,2024,Hydro,True,0.43,0.01,23.3
348,Lithuania,2024,Gas,False,0.76,0.29,381.6
349,Lithuania,2024,Bioenergy,True,0.72,0.16,222.2
350,Luxembourg,2024,Solar,True,0.35,0.02,57.1
351,Luxembourg,2024,Oil,False,0.07,0.05,714.3
352,Luxembourg,2024,Nuclear,False,0.0,0.0,
353,Luxembourg,2024,Hydro,True,0.14,0.0,0.0
354,Luxembourg,2024,Gas,False,0.08,0.03,375.0
355,Luxembourg,2024,Coal,False,0.0,0.0,
356,Luxembourg,2024,Bioenergy,True,0.47,0.1,212.8
357,Luxembourg,2024,Wind,True,0.45,0.01,22.2
358,Luxembourg,2024,Other renewables excluding bioenergy,True,0.0,0.0,
359,Malaysia,2024,Coal,False,85.33,71.78,841.2
360,Malaysia,2024,Gas,False,72.36,45.72,631.8
361,Malaysia,2024,Hydro,True,31.71,0.75,23.7
362,Malaysia,2024,Oil,False,1.16,0.76,655.2
363,Malaysia,2024,Wind,True,0.0,0.0,
364,Malaysia,2024,Solar,True,4.12,0.2,48.5
365,Malaysia,2024,Bioenergy,True,1.22,0.26,213.1
366,Malta,2024,Oil,False,0.01,0.01,1000.0
367,Malta,2024,Wind,True,0.0,0.0,
368,Malta,2024,Nuclear,False,0.0,0.0,
369,Malta,2024,Hydro,True,0.0,0.0,
370,Malta,2024,Gas,False,1.83,1.04,568.3
371,Malta,2024,Coal,False,0.0,0.0,
372,Malta,2024,Solar,True,0.36,0.02,55.6
373,Malta,2024,Bioenergy,True,0.01,0.0,0.0
374,Malta,2024,Other renewables excluding bioenergy,True,0.0,0.0,
375,Mexico,2024,Bioenergy,True,7.09,1.53,215.8
376,Mexico,2024,Wind,True,20.94,0.16,7.6
377,Mexico,2024,Solar,True,27.55,1.31,47.5
378,Mexico,2024,Oil,False,28.49,18.75,658.1
379,Mexico,2024,Nuclear,False,12.33,0.06,4.9
380,Mexico,2024,Hydro,True,23.59,0.56,23.7
381,Mexico,2024,Gas,False,219.73,134.16,610.6
382,Mexico,2024,Coal,False,21.56,18.63,864.1
383,Moldova,2024,Nuclear,False,0.0,0.0,
384,Moldova,2024,Bioenergy,True,0.01,0.0,0.0
385,Moldova,2024,Coal,False,0.0,0.0,
386,Moldova,2024,Gas,False,4.34,3.09,712.0
387,Moldova,2024,Hydro,True,0.24,0.01,41.7
388,Moldova,2024,Oil,False,0.3,0.2,666.7
389,Moldova,2024,Other renewables excluding bioenergy,True,0.0,0.0,
390,Moldova,2024,Solar,True,0.14,0.01,71.4
391,Moldova,2024,Wind,True,0.21,0.0,0.0
392,Mongolia,2024,Oil,False,0.35,0.23,657.1
393,Mongolia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
394,Mongolia,2024,Solar,True,0.19,0.01,52.6
395,Mongolia,2024,Wind,True,0.56,0.01,17.9
396,Mongolia,2024,Hydro,True,0.06,0.0,0.0
397,Mongolia,2024,Gas,False,0.0,0.0,
398,Mongolia,2024,Coal,False,7.22,6.32,875.3
399,Mongolia,2024,Bioenergy,True,0.0,0.0,
400,Mongolia,2024,Nuclear,False,0.0,0.0,
401,Montenegro,2024,Wind,True,0.3,0.0,0.0
402,Montenegro,2024,Nuclear,False,0.0,0.0,
403,Montenegro,2024,Oil,False,0.0,0.0,
404,Montenegro,2024,Other renewables excluding bioenergy,True,0.0,0.0,
405,Montenegro,2024,Solar,True,0.08,0.0,0.0
406,Montenegro,2024,Gas,False,0.0,0.0,
407,Montenegro,2024,Hydro,True,1.85,0.04,21.6
408,Montenegro,2024,Bioenergy,True,0.0,0.0,
409,Montenegro,2024,Coal,False,1.47,1.49,1013.6
410,Morocco,2024,Gas,False,4.42,2.25,509.0
411,Morocco,2024,Hydro,True,0.67,0.02,29.9
412,Morocco,2024,Solar,True,1.59,0.08,50.3
413,Morocco,2024,Wind,True,9.31,0.09,9.7
414,Morocco,2024,Nuclear,False,0.0,0.0,
415,Morocco,2024,Bioenergy,True,0.04,0.01,250.0
416,Morocco,2024,Coal,False,26.01,21.69,833.9
417,Morocco,2024,Other renewables excluding bioenergy,True,0.0,0.0,
418,Morocco,2024,Oil,False,1.81,1.19,657.5
419,Myanmar,2024,Wind,True,0.0,0.0,
420,Myanmar,2024,Bioenergy,True,0.27,0.06,222.2
421,Myanmar,2024,Oil,False,0.11,0.07,636.4
422,Myanmar,2024,Solar,True,0.13,0.01,76.9
423,Myanmar,2024,Other renewables excluding bioenergy,True,0.0,0.0,
424,Myanmar,2024,Hydro,True,9.53,0.23,24.1
425,Myanmar,2024,Nuclear,False,0.0,0.0,
426,Myanmar,2024,Gas,False,12.83,12.17,948.6
427,Myanmar,2024,Coal,False,2.44,2.11,864.8
428,Netherlands,2024,Nuclear,False,3.6,0.02,5.6
429,Netherlands,2024,Oil,False,4.4,2.9,659.1
430,Netherlands,2024,Other renewables excluding bioenergy,True,0.04,0.0,0.0
431,Netherlands,2024,Solar,True,21.65,1.03,47.6
432,Netherlands,2024,Wind,True,33.04,0.42,12.7
433,Netherlands,2024,Bioenergy,True,7.26,1.57,216.3
434,Netherlands,2024,Coal,False,8.18,7.33,896.1
435,Netherlands,2024,Gas,False,44.03,17.71,402.2
436,Netherlands,2024,Hydro,True,0.1,0.0,0.0
437,New Zealand,2024,Wind,True,4.4,0.04,9.1
438,New Zealand,2024,Bioenergy,True,0.7,0.15,214.3
439,New Zealand,2024,Coal,False,1.67,1.48,886.2
440,New Zealand,2024,Gas,False,4.27,2.3,538.6
441,New Zealand,2024,Hydro,True,23.52,0.56,23.8
442,New Zealand,2024,Nuclear,False,0.0,0.0,
443,New Zealand,2024,Oil,False,0.7,0.46,657.1
444,New Zealand,2024,Other renewables excluding bioenergy,True,8.83,0.33,37.4
445,New Zealand,2024,Solar,True,0.37,0.02,54.1
446,Nigeria,2024,Hydro,True,9.08,0.22,24.2
447,Nigeria,2024,Nuclear,False,0.0,0.0,
448,Nigeria,2024,Wind,True,0.0,0.0,
449,Nigeria,2024,Oil,False,0.0,0.0,
450,Nigeria,2024,Other renewables excluding bioenergy,True,0.0,0.0,
451,Nigeria,2024,Solar,True,0.1,0.0,0.0
452,Nigeria,2024,Bioenergy,True,0.06,0.01,166.7
453,Nigeria,2024,Coal,False,0.0,0.0,
454,Nigeria,2024,Gas,False,30.89,20.15,652.3
455,North America,2024,Wind,True,498.57,4.29,8.6
456,North America,2024,Solar,True,311.38,14.94,48.0
457,North America,2024,Other renewables excluding bioenergy,True,17.65,0.67,38.0
458,North America,2024,Oil,False,35.78,24.82,693.7
459,North America,2024,Nuclear,False,868.16,4.64,5.3
460,North America,2024,Hydro,True,583.5,13.92,23.9
461,North America,2024,Gas,False,1963.39,1073.11,546.6
462,North America,2024,Coal,False,678.88,642.95,947.1
463,North America,2024,Bioenergy,True,57.67,13.11,227.3
464,North Macedonia,2024,Solar,True,0.32,0.02,62.5
465,North Macedonia,2024,Wind,True,0.19,0.0,0.0
466,North Macedonia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
467,North Macedonia,2024,Oil,False,0.1,0.07,700.0
468,North Macedonia,2024,Nuclear,False,0.0,0.0,
469,North Macedonia,2024,Hydro,True,1.34,0.03,22.4
470,North Macedonia,2024,Gas,False,1.3,0.64,492.3
471,North Macedonia,2024,Coal,False,2.48,2.52,1016.1
472,North Macedonia,2024,Bioenergy,True,0.07,0.02,285.7
473,Norway,2024,Gas,False,1.7,0.77,452.9
474,Norway,2024,Hydro,True,138.5,3.29,23.8
475,Norway,2024,Nuclear,False,0.0,0.0,
476,Norway,2024,Oil,False,0.78,0.51,653.8
477,Norway,2024,Solar,True,0.36,0.02,55.6
478,Norway,2024,Wind,True,14.5,0.13,9.0
479,Norway,2024,Other renewables excluding bioenergy,True,0.0,0.0,
480,Norway,2024,Bioenergy,True,0.25,0.05,200.0
481,Norway,2024,Coal,False,0.03,0.03,1000.0
482,Oman,2024,Coal,False,0.0,0.0,
483,Oman,2024,Bioenergy,True,0.0,0.0,
484,Oman,2024,Wind,True,0.12,0.0,0.0
485,Oman,2024,Other renewables excluding bioenergy,True,0.0,0.0,
486,Oman,2024,Oil,False,1.19,0.78,655.5
487,Oman,2024,Nuclear,False,0.0,0.0,
488,Oman,2024,Hydro,True,0.0,0.0,
489,Oman,2024,Gas,False,40.31,22.76,564.6
490,Oman,2024,Solar,True,1.7,0.08,47.1
491,Pakistan,2024,Coal,False,25.41,21.75,856.0
492,Pakistan,2024,Wind,True,5.45,0.07,12.8
493,Pakistan,2024,Bioenergy,True,1.95,0.42,215.4
494,Pakistan,2024,Solar,True,18.81,0.89,47.3
495,Pakistan,2024,Gas,False,45.45,31.12,684.7
496,Pakistan,2024,Hydro,True,34.37,0.82,23.9
497,Pakistan,2024,Nuclear,False,24.5,0.13,5.3
498,Pakistan,2024,Oil,False,26.82,17.65,658.1
499,Pakistan,2024,Other renewables excluding bioenergy,True,0.0,0.0,
500,Peru,2024,Nuclear,False,0.0,0.0,
501,Peru,2024,Bioenergy,True,0.62,0.13,209.7
502,Peru,2024,Hydro,True,32.04,0.76,23.7
503,Peru,2024,Gas,False,25.23,15.31,606.8
504,Peru,2024,Coal,False,0.08,0.07,875.0
505,Peru,2024,Wind,True,3.9,0.03,7.7
506,Peru,2024,Solar,True,1.29,0.06,46.5
507,Peru,2024,Other renewables excluding bioenergy,True,0.0,0.0,
508,Peru,2024,Oil,False,0.69,0.45,652.2
509,Poland,2024,Wind,True,24.84,0.31,12.5
510,Poland,2024,Solar,True,15.23,0.72,47.3
511,Poland,2024,Other renewables excluding bioenergy,True,0.0,0.0,
512,Poland,2024,Oil,False,7.82,5.15,658.6
513,Poland,2024,Nuclear,False,0.0,0.0,
514,Poland,2024,Hydro,True,2.34,0.06,25.6
515,Poland,2024,Gas,False,20.52,8.37,407.9
516,Poland,2024,Coal,False,91.06,88.25,969.1
517,Poland,2024,Bioenergy,True,8.39,1.81,215.7
518,Portugal,2024,Coal,False,0.0,0.0,
519,Portugal,2024,Other renewables excluding bioenergy,True,0.21,0.01,47.6
520,Portugal,2024,Oil,False,1.41,0.93,659.6
521,Portugal,2024,Nuclear,False,0.0,0.0,
522,Portugal,2024,Hydro,True,14.17,0.34,24.0
523,Portugal,2024,Wind,True,14.38,0.18,12.5
524,Portugal,2024,Bioenergy,True,3.97,0.86,216.6
525,Portugal,2024,Solar,True,6.72,0.32,47.6
526,Portugal,2024,Gas,False,5.45,2.56,469.7
527,Puerto Rico,2024,Hydro,True,0.05,0.0,0.0
528,Puerto Rico,2024,Bioenergy,True,0.01,0.0,0.0
529,Puerto Rico,2024,Coal,False,3.49,3.17,908.3
530,Puerto Rico,2024,Gas,False,4.37,2.8,640.7
531,Puerto Rico,2024,Nuclear,False,0.0,0.0,
532,Puerto Rico,2024,Oil,False,9.77,6.43,658.1
533,Puerto Rico,2024,Other renewables excluding bioenergy,True,0.0,0.0,
534,Puerto Rico,2024,Solar,True,0.81,0.04,49.4
535,Puerto Rico,2024,Wind,True,0.22,0.0,0.0
536,Qatar,2024,Gas,False,58.5,35.32,603.8
537,Qatar,2024,Bioenergy,True,0.13,0.03,230.8
538,Qatar,2024,Wind,True,0.0,0.0,
539,Qatar,2024,Solar,True,0.01,0.0,0.0
540,Qatar,2024,Other renewables excluding bioenergy,True,0.0,0.0,
541,Qatar,2024,Oil,False,0.0,0.0,
542,Qatar,2024,Nuclear,False,0.0,0.0,
543,Qatar,2024,Hydro,True,0.0,0.0,
544,Qatar,2024,Coal,False,0.0,0.0,
545,Romania,2024,Solar,True,4.2,0.2,47.6
546,Romania,2024,Wind,True,6.43,0.08,12.4
547,Romania,2024,Coal,False,6.86,6.97,1016.0
548,Romania,2024,Gas,False,9.84,5.11,519.3
549,Romania,2024,Hydro,True,14.05,0.33,23.5
550,Romania,2024,Nuclear,False,10.78,0.05,4.6
551,Romania,2024,Oil,False,0.19,0.13,684.2
552,Romania,2024,Other renewables excluding bioenergy,True,0.0,0.0,
553,Romania,2024,Bioenergy,True,0.51,0.11,215.7
554,Serbia,2024,Wind,True,1.09,0.01,9.2
555,Serbia,2024,Solar,True,0.05,0.0,0.0
556,Serbia,2024,Nuclear,False,0.0,0.0,
557,Serbia,2024,Coal,False,23.28,23.64,1015.5
558,Serbia,2024,Hydro,True,10.07,0.24,23.8
559,Serbia,2024,Bioenergy,True,0.26,0.06,230.8
560,Serbia,2024,Gas,False,2.17,0.9,414.7
561,Serbia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
562,Serbia,2024,Oil,False,0.07,0.05,714.3
563,Singapore,2024,Gas,False,54.93,27.92,508.3
564,Singapore,2024,Bioenergy,True,1.66,0.38,228.9
565,Singapore,2024,Solar,True,1.28,0.06,46.9
566,Singapore,2024,Oil,False,1.17,0.82,700.9
567,Singapore,2024,Coal,False,0.57,0.55,964.9
568,Slovenia,2024,Bioenergy,True,0.35,0.08,228.6
569,Slovenia,2024,Wind,True,0.01,0.0,0.0
570,Slovenia,2024,Solar,True,1.48,0.07,47.3
571,Slovenia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
572,Slovenia,2024,Oil,False,0.0,0.0,
573,Slovenia,2024,Nuclear,False,5.81,0.03,5.2
574,Slovenia,2024,Hydro,True,5.3,0.13,24.5
575,Slovenia,2024,Gas,False,0.6,0.21,350.0
576,Slovenia,2024,Coal,False,3.45,3.35,971.0
577,South Africa,2024,Wind,True,11.1,0.11,9.9
578,South Africa,2024,Hydro,True,0.77,0.02,26.0
579,South Africa,2024,Gas,False,0.0,0.0,
580,South Africa,2024,Coal,False,200.98,170.37,847.7
581,South Africa,2024,Bioenergy,True,0.41,0.09,219.5
582,South Africa,2024,Oil,False,2.98,1.96,657.7
583,South Africa,2024,Nuclear,False,8.56,0.04,4.7
584,South Africa,2024,Solar,True,20.01,0.95,47.5
585,Spain,2024,Solar,True,58.6,2.78,47.4
586,Spain,2024,Wind,True,62.93,0.77,12.2
587,Spain,2024,Coal,False,2.65,2.55,962.3
588,Spain,2024,Bioenergy,True,6.25,1.35,216.0
589,Spain,2024,Gas,False,52.39,25.83,493.0
590,Spain,2024,Hydro,True,32.63,0.78,23.9
591,Spain,2024,Nuclear,False,54.82,0.26,4.7
592,Spain,2024,Oil,False,10.12,6.66,658.1
593,Spain,2024,Other renewables excluding bioenergy,True,0.0,0.0,
594,Sri Lanka,2024,Hydro,True,7.09,0.17,24.0
595,Sri Lanka,2024,Bioenergy,True,0.14,0.03,214.3
596,Sri Lanka,2024,Coal,False,5.6,4.84,864.3
597,Sri Lanka,2024,Oil,False,1.98,1.3,656.6
598,Sri Lanka,2024,Other renewables excluding bioenergy,True,0.03,0.0,0.0
599,Sri Lanka,2024,Solar,True,1.15,0.05,43.5
600,Sri Lanka,2024,Wind,True,0.94,0.01,10.6
601,Sweden,2024,Coal,False,0.0,0.0,
602,Sweden,2024,Gas,False,0.16,0.05,312.5
603,Sweden,2024,Hydro,True,65.11,1.55,23.8
604,Sweden,2024,Nuclear,False,50.45,0.24,4.8
605,Sweden,2024,Oil,False,2.17,1.43,659.0
606,Sweden,2024,Other renewables excluding bioenergy,True,0.0,0.0,
607,Sweden,2024,Solar,True,3.65,0.17,46.6
608,Sweden,2024,Wind,True,40.84,0.5,12.2
609,Sweden,2024,Bioenergy,True,10.41,2.25,216.1
610,Switzerland,2024,Bioenergy,True,0.99,0.23,232.3
611,Switzerland,2024,Wind,True,0.19,0.0,0.0
612,Switzerland,2024,Hydro,True,44.73,1.07,23.9
613,Switzerland,2024,Oil,False,1.42,0.99,697.2
614,Switzerland,2024,Nuclear,False,24.0,0.12,5.0
615,Switzerland,2024,Solar,True,5.89,0.28,47.5
616,Switzerland,2024,Other renewables excluding bioenergy,True,1.09,0.04,36.7
617,Switzerland,2024,Gas,False,0.38,0.15,394.7
618,Tajikistan,2024,Other renewables excluding bioenergy,True,0.0,0.0,
619,Tajikistan,2024,Oil,False,0.0,0.0,
620,Tajikistan,2024,Hydro,True,20.2,0.48,23.8
621,Tajikistan,2024,Gas,False,0.42,0.24,571.4
622,Tajikistan,2024,Coal,False,1.9,1.82,957.9
623,Tajikistan,2024,Solar,True,0.0,0.0,
624,Tajikistan,2024,Wind,True,0.0,0.0,
625,Tajikistan,2024,Bioenergy,True,0.0,0.0,
626,Tajikistan,2024,Nuclear,False,0.0,0.0,
627,Thailand,2024,Wind,True,3.67,0.05,13.6
628,Thailand,2024,Coal,False,33.28,29.09,874.1
629,Thailand,2024,Gas,False,136.37,78.01,572.0
630,Thailand,2024,Hydro,True,6.41,0.15,23.4
631,Thailand,2024,Oil,False,0.25,0.16,640.0
632,Thailand,2024,Bioenergy,True,13.4,2.9,216.4
633,Thailand,2024,Solar,True,6.17,0.29,47.0
634,Tunisia,2024,Nuclear,False,0.0,0.0,
635,Tunisia,2024,Wind,True,0.33,0.0,0.0
636,Tunisia,2024,Solar,True,0.49,0.02,40.8
637,Tunisia,2024,Other renewables excluding bioenergy,True,0.0,0.0,
638,Tunisia,2024,Oil,False,0.21,0.14,666.7
639,Tunisia,2024,Hydro,True,0.01,0.0,0.0
640,Tunisia,2024,Gas,False,19.79,11.51,581.6
641,Tunisia,2024,Coal,False,0.0,0.0,
642,Tunisia,2024,Bioenergy,True,0.0,0.0,
643,United Kingdom,2024,Nuclear,False,40.82,0.2,4.9
644,United Kingdom,2024,Hydro,True,5.52,0.13,23.6
645,United Kingdom,2024,Oil,False,9.23,6.07,657.6
646,United Kingdom,2024,Solar,True,15.56,0.74,47.6
647,United Kingdom,2024,Wind,True,84.3,1.08,12.8
648,United Kingdom,2024,Bioenergy,True,39.44,8.53,216.3
649,United Kingdom,2024,Coal,False,2.3,2.22,965.2
650,United Kingdom,2024,Gas,False,84.16,40.36,479.6
651,Uruguay,2024,Solar,True,0.53,0.03,56.6
652,Uruguay,2024,Wind,True,4.75,0.04,8.4
653,Uruguay,2024,Bioenergy,True,3.78,0.82,216.9
654,Uruguay,2024,Coal,False,0.0,0.0,
655,Uruguay,2024,Gas,False,0.0,0.0,
656,Uruguay,2024,Hydro,True,7.28,0.17,23.4
657,Uruguay,2024,Nuclear,False,0.0,0.0,
658,Uruguay,2024,Oil,False,0.93,0.61,655.9
659,Uruguay,2024,Other renewables excluding bioenergy,True,0.0,0.0,
660,Viet Nam,2024,Nuclear,False,0.0,0.0,
661,Viet Nam,2024,Hydro,True,95.84,2.28,23.8
662,Viet Nam,2024,Gas,False,21.63,12.04,556.6
663,Viet Nam,2024,Oil,False,0.11,0.07,636.4
664,Viet Nam,2024,Solar,True,26.02,1.24,47.7
665,Viet Nam,2024,Wind,True,12.53,0.18,14.4
666,Viet Nam,2024,Coal,False,149.35,128.34,859.3
667,Viet Nam,2024,Bioenergy,True,0.85,0.18,211.8
668,World,2024,Other renewables excluding bioenergy,True,88.76,3.35,37.7
669,World,2024,Bioenergy,True,711.01,154.59,217.4
670,World,2024,Wind,True,2497.25,29.11,11.7
671,World,2024,Coal,False,10587.36,9591.5,905.9
672,World,2024,Gas,False,6795.66,4028.02,592.7
673,World,2024,Hydro,True,4417.13,105.04,23.8
674,World,2024,Nuclear,False,2764.67,14.51,5.2
675,World,2024,Oil,False,858.37,566.33,659.8
676,World,2024,Solar,True,2130.47,101.41,47.6
677,Afghanistan,2023,Nuclear,False,0.0,0.0,
678,Afghanistan,2023,Bioenergy,True,0.0,0.0,
679,Afghanistan,2023,Coal,False,0.03,0.03,1000.0
680,Afghanistan,2023,Gas,False,0.0,0.0,
681,Afghanistan,2023,Oil,False,0.1,0.07,700.0
682,Afghanistan,2023,Other renewables excluding bioenergy,True,0.0,0.0,
